,image_id,file_name,text,person,bottle,cup,bowl,chair,couch,bed,dining table,tv,laptop,remote,cell phone,oven,sink,book,permuted_text
129,176321,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000176321.jpg,"1 person, 1 bottle, 1 cup, 2 knife, 1 microwave, 1 sink, 1 scissors",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"1 bottle, 1 cup, 1 sink"
130,173350,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000173350.jpg,"2 dog, 1 toilet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 person
131,252679,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000252679.jpg,"1 cat, 1 cup, 1 chair, 2 tv, 1 laptop, 2 mouse, 1 keyboard, 3 book",0,0,1,0,1,0,0,0,2,1,0,0,0,0,3,"1 person, 1 cup, 1 chair, 2 tv, 1 laptop, 3 book"
132,18658,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000018658.jpg,"1 bottle, 1 potted plant, 1 tv, 2 laptop, 1 keyboard",0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,"1 person, 1 bottle, 1 tv, 2 laptop"
133,208082,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000208082.jpg,"1 person, 1 bed, 2 teddy bear",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1 bed
134,168832,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000168832.jpg,"6 chair, 1 couch, 3 potted plant, 1 dining table, 1 microwave, 1 oven, 1 sink, 7 book",0,0,0,0,6,1,0,1,0,0,0,0,1,1,7,"1 person, 6 chair, 1 couch, 1 dining table, 1 oven, 1 sink, 7 book"
135,14804,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000014804.jpg,"1 cat, 1 chair, 4 book, 1 vase",0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,"1 person, 1 chair, 4 book"
136,292596,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000292596.jpg,"1 person, 1 knife, 1 pizza, 1 oven",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1 oven
137,438993,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000438993.jpg,"1 person, 4 sink",1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4 sink
138,430343,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000430343.jpg,1 motorcycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
139,541282,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000541282.jpg,"1 person, 1 bed",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1 bed
140,174890,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000174890.jpg,1 traffic light,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 person
141,149204,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000149204.jpg,"1 person, 1 backpack, 1 tie, 1 couch, 1 tv, 1 laptop, 14 book",1,0,0,0,0,1,0,0,1,1,0,0,0,0,14,"1 couch, 1 tv, 1 laptop, 14 book"
142,323164,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000323164.jpg,"1 cat, 1 teddy bear",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 person
143,295970,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000295970.jpg,"1 bottle, 1 cup, 2 orange, 1 chair",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"1 bottle, 1 cup, 1 chair"
144,126958,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000126958.jpg,1 clock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 person
145,553736,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000553736.jpg,"1 person, 4 bottle, 2 wine glass, 14 cup, 1 knife, 5 bowl, 1 oven, 1 sink, 2 book",1,4,14,5,0,0,0,0,0,0,0,0,1,1,2,"1 person, 4 bottle, 14 cup, 5 bowl, 1 oven, 1 sink, 2 book"
146,20207,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000020207.jpg,"1 cat, 1 bed",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1 person, 1 bed"
147,280760,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000280760.jpg,"1 person, 1 chair, 1 bed",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"1 person, 1 chair, 1 bed"
148,97964,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000097964.jpg,"1 bottle, 1 tv, 1 laptop, 1 mouse, 1 keyboard, 2 book",0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,"1 bottle, 1 tv, 1 laptop, 2 book"
149,541029,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000541029.jpg,"1 bottle, 2 chair, 1 dining table, 1 laptop",0,1,0,0,2,0,0,1,0,1,0,0,0,0,0,"1 bottle, 2 chair, 1 dining table, 1 laptop"
150,547130,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000547130.jpg,"1 cat, 1 chair, 1 vase",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1 chair
151,459136,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000459136.jpg,1 bench,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 person
152,191981,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000191981.jpg,"1 person, 1 skateboard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
153,564655,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000564655.jpg,"1 cat, 1 couch",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1 couch
154,439071,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000439071.jpg,"1 person, 1 refrigerator",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 person
155,234515,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000234515.jpg,"1 person, 1 bottle, 1 chair, 1 tv",1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,"1 bottle, 1 chair, 1 tv"
156,511358,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000511358.jpg,4 toothbrush,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 person
157,112553,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000112553.jpg,"1 person, 1 cat, 5 bottle, 1 bowl, 1 microwave",1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,"5 bottle, 1 bowl"
158,355389,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000355389.jpg,"1 dog, 2 tv, 1 mouse, 1 keyboard",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"1 person, 2 tv"
159,507783,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000507783.jpg,9 suitcase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
160,282828,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000282828.jpg,"2 bottle, 1 bowl, 1 laptop, 1 book",0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,"2 bottle, 1 bowl, 1 laptop, 1 book"
161,362327,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000362327.jpg,"1 cat, 1 couch",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1 couch
162,265382,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000265382.jpg,"1 person, 1 cell phone",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1 cell phone
163,309774,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000309774.jpg,1 motorcycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 person
164,426474,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000426474.jpg,"1 sandwich, 1 dining table",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1 dining table
165,572565,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000572565.jpg,"2 cup, 1 dining table, 1 vase",0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,"2 cup, 1 dining table"
166,500612,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000500612.jpg,"1 person, 1 cup, 3 chair, 1 microwave, 2 sink, 1 refrigerator",1,0,1,0,3,0,0,0,0,0,0,0,0,2,0,"1 person, 1 cup, 3 chair, 2 sink"
167,17769,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000017769.jpg,"1 bear, 2 teddy bear",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
168,291677,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000291677.jpg,"1 person, 2 backpack, 1 handbag, 1 bottle, 10 chair, 3 couch, 1 potted plant, 2 dining table, 1 tv, 3 remote, 1 refrigerator",1,1,0,0,10,3,0,2,1,0,3,0,0,0,0,"1 bottle, 10 chair, 3 couch, 2 dining table, 1 tv, 3 remote"
169,332706,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000332706.jpg,"1 tv, 1 keyboard, 9 book, 1 scissors",0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,"1 person, 1 tv, 9 book"
170,438252,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000438252.jpg,"1 tv, 1 laptop, 1 mouse",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"1 person, 1 tv, 1 laptop"
171,516176,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000516176.jpg,"1 person, 1 backpack, 1 handbag, 1 tie",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 person
172,472226,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000472226.jpg,"1 bottle, 1 microwave",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1 bottle
173,358690,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000358690.jpg,"1 person, 1 tie, 1 suitcase",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
174,507166,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000507166.jpg,"1 person, 1 tie",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 person
175,542824,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000542824.jpg,"1 person, 1 handbag, 3 cup, 2 knife, 2 spoon, 1 dining table, 1 cell phone",1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,"3 cup, 1 dining table, 1 cell phone"
176,527529,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000527529.jpg,"1 cat, 1 handbag, 2 book",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2 book
177,531751,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000531751.jpg,"1 person, 1 teddy bear",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 person
178,182516,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000182516.jpg,"1 person, 1 bed, 1 laptop",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"1 bed, 1 laptop"
179,555811,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000555811.jpg,1 cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
180,132646,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000132646.jpg,"1 cat, 1 bottle",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1 bottle
181,2244,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000002244.jpg,14 laptop,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14 laptop
182,175310,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000175310.jpg,"2 cup, 1 sink, 1 toothbrush",0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,"2 cup, 1 sink"
183,369642,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000369642.jpg,"1 person, 1 toothbrush",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 person
184,446812,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000446812.jpg,"1 person, 6 bottle, 1 refrigerator",1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"1 person, 6 bottle"
185,525876,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000525876.jpg,"1 person, 1 spoon, 1 bowl, 1 dining table",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"1 bowl, 1 dining table"
186,544522,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000544522.jpg,"1 person, 1 cup, 2 bowl, 4 orange, 1 sink, 1 clock",1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,"1 person, 1 cup, 2 bowl, 1 sink"
187,386715,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000386715.jpg,"1 dog, 1 chair, 1 couch",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"1 chair, 1 couch"
188,336762,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000336762.jpg,"1 cup, 1 sandwich, 1 laptop",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"1 person, 1 cup, 1 laptop"
189,185700,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000185700.jpg,"1 person, 1 scissors",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
190,2992,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000002992.jpg,"1 person, 1 cake, 1 dining table",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1 person, 1 dining table"
191,313914,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000313914.jpg,"1 person, 1 bed, 1 remote, 1 cell phone",1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"1 person, 1 bed, 1 remote, 1 cell phone"
192,471686,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000471686.jpg,"1 person, 2 bottle, 2 spoon, 1 bowl, 3 chair, 1 dining table, 1 sink, 1 vase, 1 scissors",1,2,0,1,3,0,0,1,0,0,0,0,0,1,0,"1 person, 2 bottle, 1 bowl, 3 chair, 1 dining table, 1 sink"
193,402364,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000402364.jpg,"1 tv, 1 mouse, 1 keyboard",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1 tv
194,462750,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000462750.jpg,"1 person, 1 chair, 1 couch, 1 bed, 1 laptop",1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,"1 chair, 1 couch, 1 bed, 1 laptop"
195,15073,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000015073.jpg,3 clock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
196,488240,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000488240.jpg,"1 person, 1 cell phone, 1 toothbrush",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1 person, 1 cell phone"
197,464462,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000464462.jpg,"1 person, 1 cup, 2 couch, 1 dining table, 2 laptop",1,0,1,0,0,2,0,1,0,2,0,0,0,0,0,"1 person, 1 cup, 2 couch, 1 dining table, 2 laptop"
198,21396,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000021396.jpg,"2 cat, 1 chair",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"1 person, 1 chair"
199,224833,/home/gkondas/diffusion/greg/allCoco/images/train2017/000000224833.jpg,1 cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
